Site.Name,Plug_ID,Species,ANALYSIS,Timepoint,Treatment,Tank,Temperature,CO2,Pgross_umol.cm2.hr,Pnet_umol.cm2.hr,PR,Rdark_umol.cm2.hr,Pnet.cell,chla.ug.cm2,chla.ug.cells,AFDW.mg.cm2_Sym,AFDW.mg.cm2_Host,AFDW.mg.cells_Sym,Ratio_S.H,prot_mg.cm2,cre.umol.mgprot,haemo.cells.cm2
Reef.42.43,1264,Mcapitata,Physiology,4 week,HTHC,5,High,High,1.58787014074651,1.20697997390001,3.16883994116449,-0.380890166846502,1.71220620250954e-6,1.4367172790526037,2.038108579447714e-6,2.067870262531762,1.4992059403354399,2.9334540516070946e-6,1.379310344827667,0.8627524277653142,0.22254445302331122,704926.7607920697
Reef.42.43,1265,Mcapitata,Physiology,Day 2,HTHC,5,High,High,3.28618834168343,2.48841926304599,3.11922250395579,-0.797769078637444,3.68410173384394e-6,3.4129230366920678,5.0528284753282034e-6,NA,NA,NA,NA,1.334050009693108,0.2219402771789679,675448.0294268021
Lilipuna.Fringe,1271,Pacuta,Physiology,Day 2,HTAC,4,High,Ambient,1.8637736831431,1.41946993778691,3.19481875321337,-0.444303745356195,5.52510935187706e-6,1.2499497070149326,4.86527386147578e-6,NA,NA,NA,NA,0.6336623429217726,0.1729302754572069,256912.50741552011
HIMB,1272,Mcapitata,Physiology,16 week,HTHC,5,High,High,NA,NA,NA,NA,NA,1.6821806992002617,4.599130864644636e-6,1.3132360677390418,1.6541186214925467,3.5904255319149615e-6,0.7939189189189351,0.4831294831124281,0.22195338381966206,365760.5640517558
Reef.42.43,1273,Mcapitata,Physiology,12 week,HTHC,5,High,High,NA,NA,NA,NA,NA,1.7407873971075432,4.452175817111815e-6,2.5806864146427526,4.043075382940133,6.600271616116051e-6,0.6382978723404539,1.201818581974816,0.18691648590919338,390997.0020538889
HIMB,1275,Pacuta,Physiology,4 week,HTAC,4,High,Ambient,1.79238965193092,1.45576127718293,4.32453526317487,-0.336628374747991,NA,NA,NA,1.2191667709184262,1.641037177363246,NA,0.7429245283018727,0.6408723178364145,0.15046511422312203,NA
Reef.35.36,1284,Mcapitata,Physiology,16 week,HTAC,4,High,Ambient,NA,NA,NA,NA,NA,1.0576892124897956,4.519095237664102e-6,0.8403351010847744,1.1871968236602157,3.5904255319147667e-6,0.7078313253011906,0.3123012016131916,0.17364629126064407,234048.88741324912
Reef.11.13,1285,Mcapitata,Physiology,6 week,HTAC,4,High,Ambient,0.845000207762298,0.631220527525171,2.95266849882558,-0.213779680237127,2.06522386081668e-6,1.1494500498491451,3.7607643639655956e-6,1.8912418304313217,1.9164583881704014,6.187754640108659e-6,0.9868421052631603,0.5583340472322617,0.19336451224617615,305642.66691707587
Reef.11.13,1286,Mcapitata,Physiology,6 week,HTAC,4,High,Ambient,0.454478585412366,0.352774469796722,3.46863514481474,-0.101704115615643,1.73478688046506e-6,0.638338218616285,3.1390615328202815e-6,0.39147102661560146,0.4846784139050467,1.925079221367099e-6,0.8076923076922805,0.17203774389817536,0.16935828540737183,203353.20347886643
Reef.35.36,1288,Pacuta,Physiology,6 week,HTAC,4,High,Ambient,0.95928721839502,0.715673552459056,2.93773975983424,-0.243613665935963,2.61294489156898e-6,1.2232027543584283,4.4659487261204166e-6,0.6025946493837223,1.4864001351465759,2.200090538705278e-6,0.40540540540538883,0.6527067474200711,0.16429867269727044,273895.3869318218
Reef.11.13,1294,Pacuta,Physiology,1 week,ATHC,3,Ambient,High,1.97806848918482,1.30734470541431,1.94915513218423,-0.670723783770508,1.77974046372077e-6,1.4264399288643894,1.9418695301041196e-6,0.7182761978996993,3.016760031178702,9.77818017202367e-7,0.23809523809524089,0.7772175265305601,0.17519165994979619,734570.4264631551
Lilipuna.Fringe,1295,Mcapitata,Physiology,2 week,ATHC,3,Ambient,High,1.64763514969092,1.26371065652799,3.29156039542315,-0.383924493162925,2.28645057364928e-6,2.125751272774452,3.846153544590313e-6,1.8155254909221528,2.060410324581459,3.2848574015390925e-6,0.8811475409835898,0.7096043816030992,0.18599336826064003,552695.3742562777
Lilipuna.Fringe,1297,Mcapitata,Physiology,1 week,ATHC,3,Ambient,High,1.62289076499783,1.24092133307638,3.24874513343662,-0.381969431921456,2.92402821548995e-6,2.4265038457097687,5.717659534631055e-6,2.2758721981104886,2.1474896638579657,5.362720688094307e-6,1.0597826086957194,0.707175128043927,0.17366933597320983,424387.6066794076
Reef.11.13,1298,Pacuta,Physiology,6 week,HTAC,4,High,Ambient,0.940713284233761,0.661002865135792,2.36316854862769,-0.27971041909797,2.58790635372498e-6,1.0001021908638215,3.915521323675871e-6,0.7726770921948063,1.567207677906238,3.025124490719757e-6,0.49302788844621365,0.5489709537739835,0.1188054617209521,255419.93215987153
Reef.11.13,1299,Mcapitata,Physiology,Day 2,HTAC,4,High,Ambient,1.35305258384655,0.97450928677107,2.5743667746856,-0.378543297075485,2.63307612705836e-6,2.0535987727007794,5.54872279583522e-6,NA,NA,NA,NA,0.5433252593379285,0.14301506255976718,370102.9675229364
Lilipuna.Fringe,1300,Mcapitata,Physiology,8 week,ATHC,3,Ambient,High,1.72609170242706,1.49003664182014,6.31224188962146,-0.236055060606921,4.53009637303824e-6,2.6315363529057163,8.000550431869624e-6,1.5880151838911922,1.2060874814363287,4.827976459936595e-6,1.3166666666666882,0.41969294907821203,0.12451837047331248,328919.4131472728
Lilipuna.Fringe,1304,Mcapitata,Physiology,Day 2,ATHC,3,Ambient,High,1.68228988363822,1.25325694002955,2.92112053095082,-0.429032943608669,5.19111381264151e-6,1.725782021083747,7.1483592711634225e-6,NA,NA,NA,NA,0.8049106081775593,0.11998825532500347,241423.51490999825
Reef.18,1305,Mcapitata,Physiology,Day 1,ATAC,1,Ambient,Ambient,1.26560781946792,1.07908336239265,5.78521111554394,-0.18652445707527,2.23513200587913e-6,1.2064827157708509,2.4990174268899953e-6,NA,NA,NA,NA,0.45820836437750634,0.15743892785024086,482782.83408063615
Reef.11.13,1309,Mcapitata,Physiology,8 week,HTAC,4,High,Ambient,1.41892143068576,1.19160819407482,5.24214168889054,-0.227313236610935,2.77995807503632e-6,1.6907108049210857,3.944337718424627e-6,1.355637713414739,0.7544418579003713,3.1626301493887047e-6,1.7968750000000124,0.478148472538058,0.267060135770354,428642.50619907805
Reef.11.13,1311,Pacuta,Physiology,Day 1,HTAC,4,High,Ambient,1.63822670573926,1.22748760129945,2.9884848752679,-0.410739104439808,3.72209110474951e-6,0.89633255200170725,2.717934942507922e-6,NA,NA,NA,NA,0.6173188195324,0.13034881126757383,329784.40285058244
Lilipuna.Fringe,1316,Mcapitata,Physiology,4 week,HTAC,4,High,Ambient,1.46356215646041,1.18549905660146,4.26341739411963,-0.278063099858949,3.15631411582592e-6,2.61555988787579,6.963758034404708e-6,2.995501629557835,1.4874214988149013,7.97532820280672e-6,2.0138888888889213,0.8111688360914818,0.1872027929192983,375596.0323367811
Lilipuna.Fringe,1318,Mcapitata,Physiology,12 week,HTAC,4,High,Ambient,NA,NA,NA,NA,NA,2.201561151259734,3.1605025151652337e-6,1.4686954873552853,2.09448747761967,2.108420099592582e-6,0.7012195121951358,0.6206297107616707,0.20380234624266114,696585.7931439218
Reef.11.13,1319,Pacuta,Physiology,1 week,HTAC,4,High,Ambient,1.62206413877201,1.2152641574882601,2.98737515585228,-0.406799981283754,3.90148153653462e-6,1.3683637883329427,4.392992281575374e-6,0.8851811112722308,1.678988688477686,2.8417836124943343e-6,0.5272108843537304,0.619255105813555,0.16554571219247927,311487.86536047194
Reef.18,1324,Pacuta,Physiology,Day 2,HTHC,2,High,High,2.31570830561035,1.7660681315499,3.21313509255178,-0.549640174060449,5.02554813243903e-6,1.8499145593545119,5.264142160253507e-6,NA,NA,NA,NA,0.9806806513834447,0.143013163676107,351418.0474308134
Lilipuna.Fringe,1325,Mcapitata,Physiology,8 week,HTAC,4,High,Ambient,1.15455300504745,0.8003290707726,2.25938733476888,-0.354223934274849,3.03072821112153e-6,1.3892227901034393,5.260781913082843e-6,1.9245005573714495,2.2658270713203215,7.287799909461409e-6,0.8493589743589843,0.5775043862318268,0.20043917622604948,264071.5416559339
Reef.18,1326,Pacuta,Physiology,1 week,HTHC,2,High,High,2.77086607439698,2.20099252577471,3.86224721448447,-0.569873548622263,3.65301262356969e-6,3.3793655038529895,5.608771822544138e-6,1.6569826485830865,2.7542733803114876,2.750113173381575e-6,0.6016042780748563,1.0356214940432897,0.15240995739709115,602514.3490897282
Reef.11.13,1327,Pacuta,Physiology,8 week,HTAC,4,High,Ambient,0.671893515228111,0.533381396689988,3.85079227954472,-0.138512118538123,1.16772762761972e-6,0.1843978653061719,4.037007732005431e-7,NA,NA,NA,NA,0.1791434097978958,0.3182990596758158,456768.6701322469
Lilipuna.Fringe,1333,Mcapitata,Physiology,1 week,HTAC,4,High,Ambient,1.49949651961872,1.16840188770884,3.52890616489024,-0.33109463190988,3.65872258748583e-6,1.5644087196887009,4.8987746156631975e-6,1.4930084199387696,1.932128543450143,4.6751923947488905e-6,0.7727272727272846,0.6771234618905078,0.20271940846622724,319346.9474359377
Reef.35.36,1336,Pacuta,Physiology,Day 2,HTAC,4,High,Ambient,1.90915632350655,1.48213701203063,3.47088989232798,-0.427019311475922,4.25142916907326e-6,1.4205881726042315,4.074878770484381e-6,NA,NA,NA,NA,0.5452913612398084,0.14118186950108585,348620.96582946094
Reef.35.36,1337,Mcapitata,Physiology,12 week,HTHC,5,High,High,NA,NA,NA,NA,NA,0.537332544663655,2.2260879085559072e-6,0.630630550883621,1.5666190527212887,2.6126075147127318e-6,0.4025423728813887,0.43655807863696855,0.192952963149934,241379.75081686224
Lilipuna.Fringe,1338,Pacuta,Physiology,2 week,HTAC,4,High,Ambient,1.57243307070408,1.15601782163721,2.77611788767983,-0.416415249066876,1.81285514139453e-6,3.2197048880637524,5.049107755545497e-6,0.9352995426266885,2.0576589937789125,1.4667270258034471e-6,0.45454545454541084,0.6893766724660412,0.16927490850625893,637677.9906365657
Reef.11.13,1339,Pacuta,Physiology,Day 2,HTHC,5,High,High,2.83687493334651,2.28277280917817,4.11976909961207,-0.554102124168347,5.86823632519375e-6,2.1508249064877325,5.529043132639204e-6,NA,NA,NA,NA,0.6677918605336629,0.1508117265593794,389004.9064350614
Reef.35.36,1344,Pacuta,Physiology,2 week,HTAC,4,High,Ambient,1.42802361848106,1.07793383904244,3.07902116071755,-0.350089779438617,2.83504139056567e-6,1.167823260039489,3.0714568574015388e-6,0.7145224427671016,1.5475510467736242,1.8792440018107734e-6,0.46171171171171194,0.5913326911582858,0.18333914904610732,380218.02494972077
HIMB,1353,Mcapitata,Physiology,4 week,HTHC,5,High,High,3.62505679486553,2.77758319514889,3.27748639730796,-0.847473599716638,7.48949691890617e-6,3.1427199092664013,8.474054406518787e-6,3.9266819377372886,2.4885984228776676,1.058793571751919e-5,1.5778688524590103,1.2779983281150733,0.15190375183609928,370863.7870968611
Reef.11.13,1409,Mcapitata,Physiology,2 week,HTHC,5,High,High,1.5625939940908,1.15405198620803,2.82480617400593,-0.408542007882771,4.54032653417109e-6,1.6160930284536354,6.3581105106383e-6,1.9922035564880296,1.370076831830324,7.83782254413762e-6,1.4540816326531039,0.44739638818261285,0.19342586994908167,254178.1911071869
Lilipuna.Fringe,1410,Mcapitata,Physiology,6 week,HTHC,5,High,High,1.21772171756486,0.920257277841015,3.09367156186921,-0.297464439723844,2.530255514016e-6,0.9815692998226273,2.6988334631054787e-6,0.8001758386152875,2.360518723915035,2.2000905387053803e-6,0.3389830508474667,0.6269660304794232,0.20490746129596513,363701.32253109117
Lilipuna.Fringe,1411,Pacuta,Physiology,4 week,HTHC,5,High,High,1.43355665060857,1.03886152625558,2.63206070244355,-0.394695124352992,3.14104720277083e-6,1.0471635398980292,3.1661487297419637e-6,0.869139942124264,1.4876441800080717,2.6278859212312814e-6,0.5842391304347712,0.5474739163358858,0.15882958455398918,330737.31820026395
Reef.11.13,1412,Pacuta,Physiology,1 week,HTHC,5,High,High,1.6791994751357,1.32802046202361,3.78160542754229,-0.351179013112087,2.22196973543992e-6,0.9078786842935092,1.5190119574468087e-6,0.7944451918319075,2.0600785664055885,1.329221367134392e-6,0.3856382978723235,0.5677449076677198,0.1478448995428329,597677.1149448311
Reef.35.36,1413,Mcapitata,Physiology,6 week,HTHC,5,High,High,1.37266899646228,1.09861099204247,4.00868055055812,-0.274058004419812,2.67330875879466e-6,1.875755343616898,4.5643755943865995e-6,1.8647874099862634,1.898692635622397,4.5376867360795296e-6,0.9821428571428469,NA,NA,410955.51950714923
Reef.11.13,1414,Pacuta,Physiology,4 week,HTHC,5,High,High,0.995708435243112,0.649480538380808,1.87587581551555,-0.346227896862304,1.38823401509482e-6,1.129519968049452,2.4142956559529196e-6,0.8291622292596952,1.9213690278016557,1.77229515617937e-6,0.43154761904764616,0.6787739561811718,0.18773171212491707,467846.58095391054
Reef.35.36,1422,Pacuta,Physiology,6 week,HTHC,5,High,High,0.994781236928997,0.746031170025314,2.99911947486704,-0.248750066903683,2.61924626514598e-6,1.022936958604984,3.591436815753735e-6,0.7833055542167747,1.4726144419275173,2.7501131733816324e-6,0.5319148936170282,0.6599290707396271,0.13898490721370976,284826.66160738235
Reef.11.13,1423,Pacuta,Physiology,6 week,ATAC,6,Ambient,Ambient,1.89663761822201,1.52258529318328,4.07051418013678,-0.37405232503873,5.02751153016598e-6,1.5087359118677084,4.981781464916252e-6,0.7403321322974145,1.9840901145570977,2.444545043005895e-6,0.37313432835820387,0.5656798041686284,0.1468326877079132,302850.68152684846
Reef.18,1426,Mcapitata,Physiology,Day 1,HTHC,2,High,High,1.50167318727294,1.12470265185261,2.98352933764053,-0.376970535420329,2.00706370961733e-6,1.9670585187051488,3.5102715889542787e-6,NA,NA,NA,NA,0.4786002121378187,0.14948714379892844,560372.173165992
Lilipuna.Fringe,1430,Pacuta,Physiology,Day 2,ATAC,6,Ambient,Ambient,2.4927518929205,2.01648914753454,4.2339846378293,-0.476262745385955,6.10540953676699e-6,2.1233951535693762,6.42909327840652e-6,NA,NA,NA,NA,0.17478920669031553,NA,330279.1018293748
Reef.18,1432,Pacuta,Physiology,1 week,HTHC,2,High,High,2.01175818005721,1.60949676166904,4.00112138051461,-0.40226141838817,4.58464408506157e-6,1.7481149249805972,4.979497282028068e-6,1.094189920458195,1.647721291984116,3.116794929832525e-6,0.6640624999999958,0.7506524464813639,0.16895692355152483,351062.5322138179
Lilipuna.Fringe,1434,Pacuta,Physiology,16 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,2.487905431124403,4.3459149153463105e-6,0.839657058307287,2.4070169004809814,1.4667270258034901e-6,0.34883720930231227,0.9845804543910661,0.15506628929177851,572469.8894447064
Lilipuna.Fringe,1437,Pacuta,Physiology,Day 2,ATAC,6,Ambient,Ambient,2.23583609372926,1.82918417559838,4.49815700859338,-0.406651918130884,3.71664622614774e-6,3.207090962045343,6.5163597718424605e-6,NA,NA,NA,NA,0.928549677267575,0.17995443128241634,492159.89821546606
Reef.35.36,1438,Mcapitata,Physiology,8 week,ATAC,6,Ambient,Ambient,1.77187557923066,1.42539859363898,4.11397770390094,-0.346476985591681,2.90550749755811e-6,3.1061541364672975,6.331530116794931e-6,2.3610378045170397,2.5903957626702563,4.812698053417546e-6,0.9114583333332866,0.879845321615169,0.208818780884628,490585.0685646989
Reef.35.36,1439,Pacuta,Physiology,1 week,HTHC,5,High,High,1.81311689513056,1.433787304342,3.77979292720453,-0.379329590788564,4.36632170558481e-6,1.9841994384577726,6.042495324581258e-6,0.8729639490244858,1.8061323083265328,2.6584427342688754e-6,0.48333333333333056,0.5277576165228577,0.1553479872294897,328374.1785261996
Reef.35.36,1441,Pacuta,Physiology,8 week,HTHC,5,High,High,0.0949308719241548,0.0239499116031222,0.337413180869934,-0.0709809603210326,7.73211761354386e-7,0.033639074864696,1.0860218922589404e-6,0.3620303331240629,0.6712468294159009,1.168798098687196e-5,0.5393401015228496,0.1745189324656591,0.17901562609942012,30974.582652957633
Reef.11.13,1443,Mcapitata,Physiology,6 week,ATAC,6,Ambient,Ambient,1.30595132029726,1.00969970491346,3.40825046170758,-0.296251615383802,4.9573863679374e-6,1.329790930379028,6.528958468085109e-6,0.9522236164778753,1.090389396123725,4.675192394748716e-6,0.8732876712328445,0.3413336005714967,0.14474851751974882,203675.81397236933
Reef.35.36,1444,Mcapitata,Physiology,6 week,ATAC,6,Ambient,Ambient,1.54397124714341,1.22757207155103,3.87982070197473,-0.316399175592375,3.73518790204497e-6,1.5796105140174026,4.806350865550022e-6,1.4913138632896024,1.3497143651590613,4.5376867360796515e-6,1.104910714285725,0.33341196113165744,0.13843513720379635,328650.68701900466
Reef.35.36,1446,Pacuta,Physiology,2 week,HTHC,5,High,High,1.84909329276436,1.38752371175369,3.00609868768974,-0.461569581010673,4.7136568576752e-6,1.6263325567193945,5.5249316034404705e-6,1.4571542305333087,2.0292221877055425,4.950203712087105e-6,0.7180851063830149,0.7891005375983156,0.15240552852256356,294362.47784617805
Lilipuna.Fringe,1447,Mcapitata,Physiology,8 week,HTHC,5,High,High,0.485845001309478,0.289285857337237,1.4717496804834,-0.196559143972242,1.35568550253724e-6,0.5472523391851359,2.564598459031236e-6,0.821574311799134,1.0328362776903857,3.850158442734229e-6,0.7954545454545102,0.27355373057701204,0.19254481848357413,213387.1434173199
Reef.11.13,1448,Mcapitata,Physiology,12 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,2.8163264268689834,4.393938076052512e-6,2.49716534919424,3.2512113565979366,3.895993662290759e-6,0.7680722891566394,1.08912707829019,0.17323139618375363,640957.2411177797
Reef.18,1454,Mcapitata,Physiology,8 week,HTHC,2,High,High,0.320292972686437,0.230383188549775,2.56238173366756,-0.0899097841366618,8.94716880414865e-7,0.0934789583811706,3.6303517971932995e-7,1.203828553559287,1.6145465306560385,4.675192394748462e-6,0.7456140350876945,0.3604896033183274,0.340462738726828,257492.8370673088
Lilipuna.Fringe,1456,Pacuta,Physiology,12 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,1.9846579031358054,7.65252661656858e-6,0.6656840513435778,1.6990792929530751,2.566772295156277e-6,0.39179104477613247,0.6459458698944982,0.15188390492541415,259346.74945642106
Reef.11.13,1461,Mcapitata,Physiology,1 week,ATAC,6,Ambient,Ambient,1.54952057689614,1.17991087117034,3.19231571274188,-0.369609705725791,2.15506277091748e-6,1.4612488654100872,2.6689160208239022e-6,1.8821310426211295,2.2418271974332216,3.4376414667270204e-6,0.83955223880595,0.6467850165772395,0.21214939090362467,547506.4985218213
Reef.11.13,1469,Mcapitata,Physiology,12 week,HTAC,7,High,Ambient,NA,NA,NA,NA,NA,2.2676015602192736,8.593599259393392e-6,1.6932418785008985,2.0705929257097373,6.4169307378903616e-06,0.8177570093457679,0.5247390078186127,0.14837798229319255,263870.9918595087
Reef.35.36,1470,Mcapitata,Physiology,Day 2,HTAC,7,High,Ambient,1.68382253672812,1.2144561668248,2.5874375428196,-0.46936636990332,3.12437410375094e-6,1.306172838464681,3.3603292584880035e-6,NA,NA,NA,NA,0.6169063205477837,0.14480119069893269,388703.82572343515
Reef.11.13,1472,Pacuta,Physiology,16 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,1.2085728979645198,2.3988916976007237e-6,0.4310506436888923,1.7734655054626975,8.555907650521284e-7,0.24305555555557934,0.6211556747942407,0.19636699092781956,503804.69413158024
Reef.35.36,1473,Pacuta,Physiology,12 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,1.967335080413527,2.333490901765505e-6,1.4684363846335984,2.813214968455919,1.7417383431416663e-6,0.5219780219780271,1.0058520371474524,0.1950025045147154,843086.6728149886
Lilipuna.Fringe,1479,Mcapitata,Physiology,Day 2,ATAC,6,Ambient,Ambient,1.42184126282849,1.00535038343977,2.41385930206998,-0.416490879388721,1.46082231760153e-6,1.383698725087424,2.010580606609326e-6,NA,NA,NA,NA,1.0085668372456609,0.24361230618724805,688208.5306795606
Reef.18,1480,Mcapitata,Physiology,1 week,HTHC,2,High,High,2.06260273688849,1.62182780750054,3.67949195693267,-0.440774929387952,3.03922030849672e-6,2.352003217044765,4.4075307487550925e-6,1.6632241769170901,1.9045547437638446,3.116794929832543e-6,0.8732876712328946,0.723971850562997,0.12826410391755438,533632.8550195795
Reef.11.13,1482,Pacuta,Physiology,12 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,1.9233112054920802,1.4067782743322772e-6,1.8381656353600997,4.211070364643261,1.344499773653205e-6,0.43650793650792374,1.4980430427533558,0.22613495338277123,1367174.3732358774
Reef.11.13,1483,Mcapitata,Physiology,2 week,HTAC,7,High,Ambient,1.9333419258713,1.48046026753693,3.26897819837045,-0.452881658334374,2.19379408130121e-6,2.303957452640408,3.4140789370756e-6,1.113532028672672,1.8806318706471208,1.6500679040290351e-6,0.5921052631579131,0.5971702096165467,0.22763992648952153,674840.1238238241
Reef.35.36,1484,Pacuta,Physiology,4 week,ATAC,6,Ambient,Ambient,1.50159111077527,1.09989974744786,2.73817126247588,-0.401691363327407,4.28463783430753e-6,1.4781558511796873,5.758127046627433e-6,1.2354568994421877,1.054256554190731,4.812698053417744e-6,1.1718749999999287,0.7484650448115983,0.15439784436781065,256707.7522274281
Reef.11.13,1488,Pacuta,Physiology,Day 1,HTAC,7,High,Ambient,0.872269170623957,0.596098836097009,2.15844629770995,-0.276170334526948,4.76853236760607e-6,NA,NA,NA,NA,NA,NA,NA,NA,125006.76920064766
Lilipuna.Fringe,1489,Mcapitata,Physiology,12 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,1.3373966215796016,4.1044143259393394e-6,0.716885143646054,1.0394834582868193,2.200090538705473e-6,0.689655172413766,0.29740064327115345,0.2471274836760284,325843.47372716176
Reef.11.13,1490,Pacuta,Physiology,2 week,HTAC,7,High,Ambient,1.50446614336341,1.10049749542151,2.72421511181176,-0.403968647941906,2.87420443603472e-6,0.9115586101070933,2.380746719782707e-6,0.5849913766630027,1.8532526812684496,1.5278406518786459e-6,0.315656565656556,0.5833242577941522,0.19802452833191722,382887.6891995853
Lilipuna.Fringe,1491,Pacuta,Physiology,Day 2,HTAC,7,High,Ambient,1.31960692639177,0.967091143458246,2.74339814067454,-0.35251578293352,3.21523008243588e-6,0.9593613556367274,3.1895312675418742e-6,NA,NA,NA,NA,0.5596515942176971,0.15502586934772455,300784.4335622686
Reef.18,1492,Pacuta,Physiology,16 week,ATHC,3,Ambient,High,NA,NA,NA,NA,NA,1.395380535641293,5.422293272974196e-6,0.566174376745579,1.2959102401065687,2.200090538705278e-6,0.436893203883488,0.4920988221990479,0.18595686710517134,257341.39881296185
Reef.35.36,1494,Mcapitata,Physiology,4 week,HTAC,7,High,Ambient,2.02611787599302,1.60765865001054,3.84185256337933,-0.418459225982485,1.36394344103017e-6,1.8185345597492668,1.5428513318243547e-6,3.025414069046512,2.7228726621417643,2.566772295156231e-6,1.1111111111111505,1.1327353239636155,0.16237516478814196,1178684.246653194
Reef.35.36,1495,Pacuta,Physiology,1 week,ATAC,6,Ambient,Ambient,2.33190760158399,1.88872598871691,4.26174266684527,-0.443181612867074,3.39329182369188e-6,1.3808680475228676,2.4808724490719785e-6,1.4967128020096057,2.612444163507702,2.688999547306465e-6,0.5729166666666609,0.6810146303292358,0.14840857986941083,556605.8214880857
Reef.18,1498,Mcapitata,Physiology,4 week,ATHC,3,Ambient,High,1.60909878526872,1.32213290943517,4.60728267984737,-0.286965875833554,3.22914317226463e-6,3.213992968254745,6.299678257129923e-6,2.065620276942596,2.213721353402668,4.0487777274783876e-6,0.9330985915492802,0.594973793824903,0.20882019933441887,510183.66924011946
Reef.35.36,1500,Pacuta,Physiology,2 week,ATAC,6,Ambient,Ambient,1.78238769210273,1.34280990605644,3.05477198503166,-0.439577786046288,3.36671637314997e-6,1.5249279864012932,3.823325991851516e-6,1.4807861391568218,2.647133740122296,3.7126527840652206e-6,0.5593922651933749,0.8158691764752981,0.14840879135824048,398848.5391126219
Reef.11.13,1533,Mcapitata,Physiology,8 week,ATAC,8,Ambient,Ambient,1.51474099022642,1.32495883756372,6.98147227741991,-0.189782152662701,3.48284115545118e-6,2.004459690409585,5.269004971480308e-6,1.9354903640059957,2.1761188957472166,5.087709370756153e-6,0.8894230769231035,0.7571184531343833,0.18176181703353883,380424.7104072174
Lilipuna.Fringe,1534,Mcapitata,Physiology,4 week,ATAC,6,Ambient,Ambient,2.72245955088053,2.14325385786502,3.70033285879259,-0.579205693015509,2.96890743831823e-6,2.3377079550214344,3.2382718044363966e-6,2.11766006261021,2.6470750782627848,2.9334540516070493e-6,0.7999999999999932,0.59290139828363575,0.18884461737284677,721899.8577632675
Reef.11.13,1537,Pacuta,Physiology,6 week,HTAC,7,High,Ambient,1.15028110529018,0.819021290487523,2.47244384585389,-0.331259814802655,1.77152730360525e-6,0.5587743929914799,1.2086182707107292e-6,0.3955609657546208,1.1979846391427365,8.555907650519436e-7,0.330188679245236,0.5594416766224832,0.14067969880674047,462324.95944554283
Reef.18,1538,Mcapitata,Physiology,8 week,ATHC,3,Ambient,High,1.83455427710789,1.52828585965625,4.99002108141802,-0.306268417451646,8.34567523289879e-6,1.245722953180727,6.802653544590311e-6,1.8633541457667033,1.591405162330491,1.0175418741512056e-5,1.1708860759493602,0.4830590812179783,0.16294584309625942,183123.09233671997
Lilipuna.Fringe,1540,Mcapitata,Physiology,16 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,1.8697848587919803,5.650643750113174e-6,2.335682182534094,2.4509496149189163,7.05862381167956e-6,0.952970297029694,0.5698969674925288,0.140024449542824,330897.6713944374
Reef.18,1541,Mcapitata,Physiology,6 week,ATHC,3,Ambient,High,2.09296527802213,1.87460588364163,8.58495641536288,-0.2183593943805,1.61956484367083e-6,3.842186162249211,3.319454876414667e-6,0.1591593676187314,2.4616648858374788,1.375056586690202e-7,0.06465517241376421,0.792388886349599,0.21550850993637505,1157475.0389133603
Reef.35.36,1547,Pacuta,Physiology,12 week,HTAC,7,High,Ambient,NA,NA,NA,NA,NA,0.049783563032864166,3.079631733816206e-7,0.24451215077486055,1.3870507462140056,1.512562245359623e-6,0.17628205128201935,0.07366392513435528,0.3642287663955451,161654.27341915833
Reef.11.13,1549,Mcapitata,Physiology,Day 1,ATAC,8,Ambient,Ambient,1.79106611328184,1.35681540010645,3.12449780493151,-0.43425071317539,2.69787705695188e-6,2.362967783524016,5.142837772747849e-6,NA,NA,NA,NA,0.5837289307618335,0.14702022623157474,459467.6884512086
Reef.18,1550,Mcapitata,Physiology,1 week,ATHC,3,Ambient,High,1.43652573176439,1.10534685318083,3.33761276657602,-0.331178878583563,2.53272592285164e-6,2.1362201693844782,4.894807632412856e-6,2.520462520191192,2.496458115236986,5.775237664101437e-6,1.0096153846153864,0.8712131446043376,0.1876063450105545,436425.76579285215
Reef.11.13,1551,Mcapitata,Physiology,4 week,ATAC,8,Ambient,Ambient,1.23461009792687,1.0103292859763,4.50475133021619,-0.22428081195057,2.45847842522982e-6,2.9782872500137167,7.247196578542326e-6,2.994973479160899,1.8534930210656502,7.287799909461355e-6,1.6158536585365528,0.7283290085997091,0.22812428369644694,410957.14980767894
Reef.11.13,1553,Pacuta,Physiology,1 week,HTAC,7,High,Ambient,1.669195437095,1.29801581319887,3.49700180083729,-0.37117962389613,4.3921531657573e-6,1.529182799936568,5.174363065640561e-6,1.2281445109712963,1.690504797454638,4.155726573109945e-6,0.7264957264957135,0.5369881597648044,0.1280383552962491,295530.63450279215
